dia phuong,2010,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,2360.0,2480.0,1920.0,4250.0,4420.0,6170.0,7070.0,6610.0,2460.0,2500.0,3960.0
