dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,31265.0,31757.0,33629.0,31261.0,33311.0,34871.0,34663.0,29660.0,24545.0,24755.0,23201.0,20518.0
