dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,68947.0,72263.0,76985.0,79146.0,82226.0,86576.0,91741.0,92845.0,95734.0,98078.0,98001.0,94174.0
