dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,70814.0,74101.0,78741.0,80646.0,84036.0,88620.0,94145.0,95059.0,97774.0,101245.0,99619.0,95926.0
