dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,3865.0,4358.0,5127.0,6443.0,7154.0,44171.55,52837.82,59088.32,67655.67,74548.29,80679.69,87630.96,95162.19,104124.45,114498.44,94339.95,78706.14,105241.86
