dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,8613.9,10101.3,11344.5,12394.5,13358.2,13998.0,13961.6,14406.8,14542.2,14835.4,14203.1,14051.7,13360.3,13698.29
