dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,6728.8,6626.7,6470.4,6296.2,6158.5,6167.3,6125.3,6195.7,6028.8,6175.5,6630.0,6218.56,5489.0,5281.89
