dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,6229.9,6352.3,6320.6,6267.2,6390.0,6556.7,6899.4,6837.9,6705.6,6593.6,7365.5,7262.62,6679.6,6855.91
