dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,3795.4,3170.5,2941.4,2561.1,2613.3,2405.3,2407.5,2117.0,2192.6,2030.5,2083.7,1678.12,1315.2,1351.14
