dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,4898.6,5428.7,5853.5,6244.9,6150.6,6109.1,5849.6,5994.2,6183.8,6590.7,6077.3,6172.57,5670.3,6061.66
