dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,24.7,22.9,32.3,25.5,33.8,123.8,55.1,56.1,64.9,60.3,26.2,21.8,23.9,21.8,20.3,16.4,12.4,11.3,10.9,11.7,13.5,17.1,17.5
