dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,51.5,64.7,78.5,126.7,151.3,197.7,216.0,234.4,262.2,278.2,306.7,345.4,381.7,456.4,549.5,727.8,795.1,881.1,940.4,986.1,1049.3,1067.0,1124.7
