"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-BTE,5200.0,4725.0,7490.0,5215.0,5675.0,7331.0,9313.0,7244.0,9848.0,12034.0,20029.0,31968.0,56260.0,117456.0,110760.0,117782.0,143383.0,172853.0,179817.0,176634.0,183285.0,184910.0,186273.0,191636.0,194970.0,179151.0,161166.0,146371.0
geoId-CBG,85.0,90.7,79.5,134.0,191.0,197.0,201.0,208.0,234.0,247.0,252.0,262.0,283.0,284.0,271.0,264.0,277.0,297.0,322.0,326.0,328.0,371.0,398.0,409.0,428.0,461.0,478.0,483.0
geoId-CMU,12268.0,24947.0,27060.0,24863.0,23795.0,31597.0,28949.0,21927.0,23688.0,23509.0,31530.0,40530.0,50530.0,70575.0,78159.0,109141.0,121776.0,125164.0,126634.0,126821.0,132617.0,117844.0,132890.0,126836.0,122424.0,122180.0,126476.0,131765.0
geoId-VNM,209142.0,255958.1,279323.8,285626.0,335979.1,391053.0,421020.0,486421.0,604400.0,761566.0,971179.0,1157093.0,1530255.0,1863314.0,1962596.0,2067652.0,2296411.0,2417507.0,2438730.0,2467060.0,2552217.0,2594845.0,2755792.0,2954251.0,3197668.0,3263774.0,3322528.0,3503424.0
geoId-CTO,6263.0,7054.0,7493.0,7043.0,11342.0,12963.0,15057.0,25148.0,36246.0,58986.0,83708.0,110090.0,150645.0,181656.0,191782.0,172331.0,188776.0,193605.0,181835.0,173739.0,166290.0,160144.0,184543.0,209402.0,222782.0,213672.0,210353.0,231778.0
geoId-GLI,56.0,60.7,65.7,71.0,76.3,79.0,84.0,85.0,90.0,153.0,188.0,239.0,278.0,376.0,552.0,1971.0,1902.0,2476.0,3230.0,2934.0,2959.0,2970.0,3007.0,2972.0,3526.0,3632.0,4385.0,4698.0
geoId-HBH,600.0,847.0,850.0,986.0,972.7,931.0,1290.0,1522.0,1750.0,1909.0,2150.0,2472.0,2535.0,2616.0,2961.0,3226.0,3360.0,3585.0,3794.0,3981.0,4098.0,4533.0,4810.0,5180.0,5683.0,5922.0,6246.0,6607.0
geoId-HGG,627.0,680.4,726.8,794.0,835.0,856.0,883.0,980.0,994.0,1041.0,1077.0,1141.0,1198.0,1252.0,1289.0,1220.0,1456.0,1670.0,1828.0,1874.0,1724.0,1774.0,1828.0,1981.0,1976.0,2527.0,2668.0,2749.0
geoId-HNM,2254.0,2670.0,2860.0,4100.0,3590.0,4056.0,5553.0,7422.0,9348.0,10200.0,11430.0,12786.0,13699.0,11655.0,16871.0,19472.0,19800.0,20030.0,20542.0,20977.0,21671.0,21871.0,19020.0,22018.0,22448.0,24272.0,23974.0,24490.0
geoId-HNI,4985.0,5651.0,5696.0,6492.0,6917.0,7744.0,8688.0,8827.0,8928.0,9614.0,9795.0,10179.0,10774.0,34738.0,41460.0,56708.0,62104.0,67752.0,72793.0,82423.0,88854.0,95013.0,97952.0,104459.0,110874.0,114355.0,117868.0,121660.0
