dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,292.9,308.0,338.4,372.7,316.4,321.9,344.4,358.8,448.2,528.5,615.2,696.0,729.4,774.7,874.5,997.4,1156.4,1238.4,1346.5,1669.6,1871.9,2026.0,2178.4
