dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1.3,2.0,2.6,2.7,3.3,3.8,3.7,4.9,4.0,3.7,3.2,3.3,3.3,3.6,4.0,4.4,4.9,4.6,7.9,8.1,7.0,,
