"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VLG,862.6,886.3,874.8,970.7,967.3,942.2,912.5,965.3,938.2,965.1,974.5,934.0,812.8,898.3,913.9,931.7,1035.5,1082.9,1066.3,1089.8,1097.6,941.7,945.9,973.4,912.4,898.8,821.6,683.6
geoId-VPC,255.7,269.2,303.1,314.2,334.7,381.9,346.6,397.8,421.1,436.7,413.2,382.6,367.8,375.0,350.0,388.7,405.5,355.6,373.6,395.6,395.9,361.1,385.8,395.3,365.7,359.0,365.2,325.7
geoId-YBI,130.1,140.0,140.8,141.9,161.2,170.1,176.3,183.0,194.2,202.2,202.9,213.7,218.1,215.5,235.6,250.8,267.6,273.2,283.0,286.0,300.7,309.6,306.0,307.5,314.2,319.8,322.2,323.9
geoId-DBN,,,,,,,,,,170.3,176.6,185.6,188.0,202.7,213.4,222.5,225.8,229.5,235.8,246.7,251.0,253.9,258.2,264.6,265.2,268.1,277.1,282.9
geoId-DNG,54.1,58.8,57.7,51.9,54.2,52.8,54.6,53.8,54.6,52.4,46.0,51.0,49.8,47.3,46.9,45.8,38.8,38.8,34.3,35.9,33.8,34.8,33.8,33.7,31.9,31.5,32.8,29.0
geoId-ST,1156.3,1285.9,1332.0,1304.6,1438.0,1559.3,1551.7,1579.3,1672.2,1662.1,1646.7,1588.1,1688.8,1763.8,1793.6,1737.6,1787.8,1843.9,1808.7,1827.3,1868.4,1849.3,1839.7,1860.2,1838.4,1807.8,1801.8,1784.3
geoId-DLK,242.5,268.3,314.7,285.0,339.4,451.3,492.6,586.4,861.2,729.4,746.4,916.5,881.6,947.4,988.0,1068.8,1116.6,1110.1,1174.6,1249.2,1209.2,1169.5,1238.5,1265.1,1263.5,1230.5,1253.6,1275.9
geoId-DNG1,,,,,,,,,,121.1,195.6,212.5,226.5,257.1,297.9,309.6,320.8,366.5,386.0,408.3,397.5,401.3,399.9,429.8,430.6,386.5,351.2,346.3
geoId-MRD,12917.3,13911.6,13913.7,15373.8,16346.0,16754.7,16093.0,17821.6,17678.0,18739.5,19488.2,18418.0,18882.6,20898.7,20717.4,21796.0,23486.8,24534.6,25248.8,25475.0,25803.3,23968.7,23809.3,24698.2,24488.3,23997.6,24480.8,23700.2
geoId-RRD,5462.5,5794.1,6143.1,6449.0,6874.5,7056.9,6846.9,7212.8,7019.6,7288.9,6755.0,7068.6,6875.5,7219.5,7105.4,7246.6,7409.8,7285.2,7062.7,7175.2,7168.2,6977.9,6514.0,6686.3,6489.5,6364.2,6335.1,6199.2
geoId-DNI,400.5,455.6,442.3,421.0,437.0,503.2,502.3,530.4,572.1,552.9,619.5,593.8,633.5,647.6,651.8,604.9,641.6,670.8,672.7,691.6,707.0,700.5,660.8,643.8,628.9,609.9,601.3,598.8
geoId-DTP,1624.4,1733.5,1757.2,1939.0,2088.3,1889.0,1975.9,2196.7,2239.0,2450.3,2642.3,2441.0,2576.8,2759.0,2681.5,2832.0,3131.8,3085.2,3366.0,3336.4,3419.8,3434.1,3248.7,3365.7,3393.3,3418.7,3374.8,3270.5
