"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-TVH,13.0,13.1,14.5,13.9,16.5,21.1,21.3,26.7,40.8,55.9,60.4,56.1,68.9,73.3,60.0,77.9,85.0,85.2,82.7,79.9,78.4,76.4,78.2,78.8,80.3,77.9,75.2,72.9
geoId-TQG,65.7,61.2,70.0,71.9,72.2,90.2,99.7,89.9,63.4,98.8,152.0,212.8,231.6,215.4,218.2,218.2,261.9,301.2,350.1,472.7,642.8,681.4,768.5,845.1,870.9,884.6,998.1,1030.8
geoId-TNN,415.3,388.6,335.1,245.4,243.5,372.8,395.2,419.8,313.0,324.1,309.3,328.7,352.5,375.7,543.6,546.7,820.8,615.3,640.9,598.4,601.9,590.2,679.8,685.7,699.3,712.0,753.7,897.5
geoId-TNH,40.5,43.7,22.5,15.9,15.3,18.5,19.4,21.4,27.3,38.9,52.0,53.8,63.3,60.4,66.3,66.3,72.6,79.7,79.8,79.5,66.8,62.6,64.6,62.5,61.3,57.4,55.3,69.5
geoId-VLG,20.0,19.9,19.0,18.7,17.7,16.6,16.4,16.0,15.6,15.1,18.6,18.5,18.4,18.3,18.0,18.0,18.0,17.8,17.5,17.5,17.6,17.6,17.6,17.2,16.9,16.5,13.7,12.7
geoId-VPC,69.2,65.6,16.6,17.2,15.8,21.7,21.2,30.0,24.2,24.3,27.1,28.2,24.3,27.5,32.6,32.6,31.9,33.3,33.5,33.7,34.9,37.5,38.6,39.5,41.0,42.6,44.7,47.2
geoId-YBI,56.0,65.5,30.5,37.7,78.0,84.2,103.0,123.0,104.6,148.1,148.6,150.3,200.0,200.0,200.1,200.1,215.0,390.0,450.4,450.0,450.0,450.0,459.1,510.8,525.1,540.9,594.4,672.0
geoId-DBN,,,,,,,,,61.5,63.7,65.7,59.6,56.2,36.7,34.8,34.8,24.4,24.0,21.4,19.9,18.6,16.9,15.7,14.6,14.3,13.6,12.8,12.2
geoId-DNG,,17.3,12.9,12.0,18.2,23.0,20.1,22.8,13.7,16.6,23.5,23.7,23.2,23.3,57.2,57.2,69.1,78.6,100.3,98.5,125.1,139.5,171.0,160.0,138.2,142.5,120.7,107.5
geoId-ST,121.8,137.5,103.2,93.2,84.9,114.0,105.4,96.5,76.1,79.3,90.4,100.9,127.4,149.1,360.1,417.7,469.3,394.9,405.1,428.2,427.3,444.9,463.2,461.0,476.2,468.2,451.3,524.8
geoId-DLK,200.9,200.3,148.7,82.0,127.1,165.3,168.7,180.2,103.7,63.3,79.9,62.0,59.0,57.5,123.7,123.7,154.7,185.6,214.3,263.9,262.0,282.4,324.8,353.3,367.8,382.3,379.0,436.7
geoId-DNG1,,,,,,,,,,25.1,25.4,20.1,22.0,20.6,27.4,27.4,36.8,15.2,15.1,12.5,10.2,9.9,9.5,8.8,8.5,9.6,14.0,17.0
geoId-MRD,520.7,494.1,527.9,489.1,462.2,462.3,458.8,560.4,581.8,569.1,609.8,601.0,626.2,617.7,594.1,623.1,668.8,678.4,663.9,674.7,744.3,737.5,801.0,800.5,801.8,805.9,797.3,902.0
geoId-RRD,291.8,289.4,201.5,196.1,142.6,148.1,133.5,133.8,121.3,116.4,157.0,163.5,178.8,188.4,182.9,265.2,366.0,385.8,469.4,523.1,492.2,467.5,471.9,491.0,497.4,518.0,670.3,864.2
geoId-DNI,48.0,48.5,45.1,36.4,41.5,36.9,35.7,22.7,16.5,14.4,13.8,16.4,36.5,42.0,182.8,182.8,195.1,160.0,167.6,165.5,165.0,174.0,177.5,239.1,269.1,277.8,284.8,312.3
geoId-DTP,45.0,99.9,174.2,110.8,95.1,94.4,94.1,90.1,91.5,96.6,98.7,95.7,99.7,100.5,99.8,108.1,112.4,112.7,110.3,114.1,96.9,96.3,99.8,101.5,106.5,109.4,112.7,120.7
