dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,6061.8,7058.3,7722.8,9018.2,10010.9,11398.5,12655.1,14224.2,15667.6,16758.2,17644.6,18889.2
