dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,12656.0,15131.0,16708.0,17628.0,21284.0,23861.0,24325.0,26586.0,30283.0,33901.0,38298.0,45512.0,48564.0,54886.0,59979.0,54644.0,60164.0,65464.0,65811.0,66096.0,70018.0
