dia phuong,2000-2001,2001-2002,2002-2003,2003-2004,2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,103.1,108.0,103.5,102.3,101.9,96.9,95.8,95.5,94.0,94.5,96.1,98.8,99.0,101.6,103.7,100.7,101.8,102.5,101.3,102.3,105.3,100.1
