dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,,,,,,20.5,,25.3,28.3,32.8,35.4,41.1,42.8,44.9,49.1,32.69,35.06,36.55,36.81,36.42,38.18
