dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,644.0,700.0,894.0,962.0,1101.0,1258.0,1396.0,1532.0,1664.0,1828.0,1952.0,2044.0,2149.0,2192.0,2267.0,2288.0,2350.0,2361.0,2404.0,2386.0,2399.0,2391.0,2398.0,2386.0,2371.0,2373.0,2380.0
