dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,,,,,,99.3,,103.8,105.1,113.6,106.5,109.8,104.4,104.0,90.6,122.96,102.24,101.89,94.96,100.57,104.6
