dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,154.4,167.0,184.2,202.7,216.2,233.8,254.1,271.8,290.4,302.5,310.2,314.9,317.5,317.0,317.2,316.2,312.0,315.2,315.6,312.6,313.5,311.0,306.1,294.1,284.1,286.7,285.3
