dia phuong,1995-1996,1996-1997,1997-1998,1998-1999,1999-2000,2000-2001,2001-2002,2002-2003,2003-2004,2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
geoId-VNM,66.9,74.1,79.8,82.6,84.5,87.1,87.3,87.4,88.7,93.0,93.9,97.5,99.7,103.9,106.6,119.4,118.0,122.0,125.5,133.5,147.2,149.7,155.8,151.0,152.0,157.6,155.6
