dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,178.0,191.0,202.0,214.0,230.0,277.0,322.0,369.0,393.0,403.0,414.0,419.0,421.0,428.0,436.0,223.0,235.0,236.0,237.0,237.0,242.0
