dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,19321.0,20348.0,21302.0,21845.0,25598.0,24169.0,28460.0,29011.0,29757.0,34795.0,34776.0,36998.0,37716.0,35742.0,29810.0,14897.0,12519.0,9495.0,7489.0,6543.0,5890.0
