dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,104.7,108.7,127.7,107.6,114.4,114.3,111.0,109.7,108.6,109.9,106.78,104.71,105.14,102.0,103.42,100.9,102.71,100.47,101.82,99.25,100.54,99.67,100.29,99.5,99.37,100.08,100.29
