dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,297.9,509.3,662.8,682.3,734.9,795.6,873.0,908.8,993.9,1182.0,1226.7,1456.7,1414.7,1501.3,1656.4,1828.2,1873.1,1855.2,1792.0,2050.3,1520.81,1523.9,1439.5,1261.53,1359.4,1540.6
