dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,11701.0,12145.0,12764.0,13259.0,13517.0,13859.0,13903.0,14163.0,14346.0,14518.0,14688.0,14834.0,14933.0,15051.0,15172.0,15242.0,15337.0,15361.0,15337.0,15277.0,15254.0,15052.0,14937.0,13970.0,12961.0,12665.0,12527.0
