dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,32.3,35.9,38.7,40.0,47.6,48.6,53.4,56.1,60.7,69.6,74.6,84.1,87.7,91.6,91.4,69.59,72.79,74.99,73.31,73.13,76.58
