dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,4466.0,4522.0,5277.0,5071.0,7653.0,6565.0,7733.0,4833.0,5900.0,9265.0,11244.0,13677.0,13796.0,16419.0,17308.0,14190.0,15158.0,15759.0,16327.0,15915.0,18238.0
