dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,12.6,11.4,14.2,13.1,14.8,15.9,16.0,18.8,14.0,22.7,40.1,63.7,68.0,55.7,63.9,45.03,37.4,38.9,44.63,44.92,33.35
