dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,,76.7,100.0,117.4,107.4,117.2,138.2,136.2,110.9,108.5,103.9,102.5,98.8,104.9,104.7,100.0,108.33,100.0,100.0,100.0,101.54
