dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,146.5,171.0,130.1,102.9,107.7,108.3,109.7,104.1,109.4,118.9,103.8,118.8,97.1,106.1,110.3,110.4,102.5,99.0,96.6,114.4,95.25,100.2,94.46,87.64,107.76,113.33
