dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,105.4,105.7,108.6,106.9,104.5,104.7,104.9,104.2,104.4,102.1,101.2,101.2,101.4,100.8,101.5,101.5,99.7,102.3,100.9,100.2,100.5,99.7,99.3,96.9,97.3,101.5,99.6
