dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,310.3,317.9,323.4,327.3,322.4,320.1,314.5,308.8,299.4,288.9,276.6,270.2,266.4,265.1,268.1,272.4,274.7,275.0,279.0,279.9,283.5,277.5,280.0,279.0,279.6,283.8,288.5
