dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,2603.0,2403.0,2877.0,2594.0,3563.0,2640.0,3495.0,2342.0,2891.0,5162.0,5687.0,6296.0,5934.0,7034.0,6901.0,4508.0,4201.0,3506.0,2973.0,2110.0,2116.0
