dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,158.5,134.2,94.4,139.5,109.9,131.9,105.1,96.9,100.0,118.5,107.8,111.0,99.4,97.0,107.3,124.3,120.2,106.8,97.9,107.8,101.7,91.2,107.84,88.2,81.75,95.77
