dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,149.6,92.3,119.7,90.2,137.4,74.1,132.4,67.0,123.4,178.6,110.2,110.7,94.3,118.5,98.1,61.2,93.2,83.5,84.8,71.0,100.3
