dia phuong,2000-2001,2001-2002,2002-2003,2003-2004,2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,477.8,499.8,519.6,537.9,546.3,550.3,557.3,564.4,568.6,579.1,590.0,588.4,596.8,600.4,613.9,618.8,598.5,615.7,596.1,585.6,596.7,596.0
