dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,94.6,107.3,102.7,104.5,114.5,97.7,116.0,106.8,100.7,110.3,98.2,105.5,103.5,90.3,79.8,105.2,80.1,72.0,75.4,98.2,85.1
