Địa phương,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-LSN,401.8,456.2,441.8,462.4,467.7,480.5,487.3,499.4,504.49,492.9,491.6,491.6,493.9,500.0,487.72,323.2,325.62
geoId-NDH,994.0,1083.1,1081.6,1075.1,1066.2,1072.8,1095.9,1125.1,1127.79,1070.0,1058.5,1051.9,1044.6,1050.1,1025.16,947.2,965.14
geoId-NAN,1599.5,1624.0,1626.9,1656.1,1776.1,1790.0,1874.1,1992.6,2004.53,1923.2,1916.8,1911.6,1909.6,1926.1,1926.96,1620.6,1623.12
geoId-NBH,534.3,506.4,514.8,531.0,539.7,557.8,559.8,587.8,588.36,572.3,573.9,576.9,586.2,581.5,563.57,487.3,489.2
geoId-NTN,267.4,287.3,296.9,295.1,311.3,316.3,318.7,319.3,325.77,331.6,328.2,335.9,337.5,338.1,328.29,325.6,333.07
geoId-PTO,734.3,767.7,777.4,827.8,843.1,847.2,864.2,874.2,846.97,854.4,856.1,841.6,848.0,850.5,847.42,679.2,713.95
geoId-PYN,466.3,484.4,487.6,493.8,502.2,508.6,532.7,534.4,525.79,522.1,525.8,514.4,524.5,521.1,510.68,465.2,468.78
geoId-QBH,433.0,432.1,438.0,467.2,479.1,485.1,514.9,518.0,530.92,531.9,529.1,527.5,527.7,516.1,505.26,433.0,434.77
geoId-QNM,757.1,761.5,782.8,828.1,816.1,811.7,839.3,851.7,882.65,873.3,876.7,879.4,883.4,896.2,891.18,820.4,837.49
geoId-QNI,691.5,673.4,699.7,713.2,714.6,709.7,723.8,719.7,743.84,750.5,748.2,746.9,746.7,739.2,731.69,670.9,674.93
geoId-QNH,596.0,634.7,630.8,639.5,661.7,683.3,703.9,720.2,718.03,717.7,718.6,728.1,734.7,734.5,693.57,668.0,678.11
geoId-QTI,279.3,311.1,306.4,312.7,324.4,333.9,332.3,345.8,347.52,346.0,344.9,345.8,346.4,350.6,348.11,332.8,334.71
geoId-STG,720.3,707.8,722.3,756.9,752.0,726.7,724.5,705.7,666.15,658.8,682.7,674.4,670.1,657.9,641.91,614.1,625.65
geoId-SLA,605.2,641.0,617.0,644.5,653.1,682.5,703.6,717.9,730.05,729.1,738.3,748.2,758.6,771.0,770.54,555.3,601.9
geoId-THA,1928.1,1888.7,1975.7,2074.2,2182.2,2238.1,2156.6,2253.7,2241.87,2243.5,2248.0,2253.4,2261.2,2295.0,2225.48,1968.9,1975.59
geoId-TBH,1108.2,1151.0,1071.2,1092.4,1113.0,1143.8,1126.2,1119.9,1135.75,1126.8,1119.2,1120.1,1121.3,1133.1,1084.33,956.1,982.3
geoId-TNN,652.6,668.6,666.7,683.5,685.9,684.9,714.8,711.9,730.37,762.2,761.0,763.2,767.2,777.2,769.91,599.0,611.89
geoId-TTH,489.2,536.1,536.2,551.1,579.7,595.5,611.9,627.4,651.06,620.5,616.5,615.9,615.0,621.0,583.7,579.7,597.6
geoId-TGG,908.7,993.7,948.4,1018.2,1012.9,988.8,1033.2,1074.9,1052.87,1083.7,1095.8,1102.3,1125.8,1123.5,1112.13,1051.3,1062.52
geoId-HCM,2966.4,3568.1,3856.5,3868.5,3903.7,4050.1,4160.4,4198.9,4274.27,4420.7,4493.7,4578.7,4684.9,4826.0,4769.63,4622.5,4690.31
geoId-NT,6275.6,6547.4,6561.2,6801.7,6903.1,7082.1,7229.0,7417.5,7488.08,7443.0,7502.4,7541.6,7670.1,7736.2,7665.63,5866.7,6167.65
geoId-TVH,569.7,570.0,564.6,609.7,582.9,611.4,596.3,600.2,596.1,595.6,592.3,593.2,588.1,578.7,561.34,535.8,547.4
geoId-TQG,393.8,421.7,443.1,461.7,443.2,452.5,470.7,478.0,481.86,472.6,471.5,472.3,480.6,489.8,480.5,379.0,380.6
geoId-TNN,2548.9,2624.7,2693.4,2855.7,2931.0,3052.7,3135.5,3223.7,3309.37,3301.7,3323.5,3367.8,3410.7,3486.0,3456.58,3520.1,3590.27
geoId-TNH,579.3,609.1,619.0,621.6,623.7,650.4,658.2,655.8,646.8,660.2,674.3,692.2,676.9,707.0,692.83,655.6,669.78
geoId-VLG,574.9,621.7,631.6,617.5,612.0,620.4,614.0,615.9,617.05,613.4,611.3,610.5,607.9,622.4,603.6,584.0,582.94
geoId-VPC,677.1,705.2,591.5,606.3,611.0,617.3,622.3,631.9,652.32,633.6,627.4,625.3,630.5,647.4,634.47,578.4,592.73
geoId-YBI,431.9,417.8,426.4,445.8,461.4,479.6,479.5,498.9,503.68,503.2,507.6,511.3,519.6,520.4,521.21,371.1,371.71
geoId-DBN,235.7,257.4,263.6,271.2,275.4,301.1,306.3,332.1,349.92,320.9,326.8,333.7,341.4,351.4,353.09,301.0,330.75
geoId-DNG,385.6,418.0,439.2,437.2,472.0,504.9,518.9,538.6,555.79,574.1,582.7,594.8,601.4,606.7,586.19,579.5,641.77
geoId-ST,6248.2,7121.4,7680.3,7894.0,8048.9,8426.2,8680.9,8822.3,8996.79,9322.2,9514.2,9701.7,9888.0,10174.4,10082.15,9913.3,10162.53
geoId-DLK,862.4,878.1,888.6,953.8,965.3,1006.1,1024.8,1061.5,1076.69,1078.3,1075.7,1084.9,1096.9,1117.6,1101.7,1121.5,1141.86
geoId-DNG1,235.1,246.8,249.9,283.3,290.0,305.0,321.7,334.1,349.72,355.7,361.8,365.8,367.4,374.1,373.21,389.1,391.85
geoId-MRD,9354.9,9772.7,9895.2,10046.1,10090.8,10174.2,10273.6,10224.3,10158.2,10186.8,10202.1,10198.1,10280.4,10102.1,9898.9,9361.4,9485.19
geoId-RRD,10728.4,11032.5,11057.0,11147.5,11520.0,11662.1,11918.0,12175.1,12248.33,12268.4,12217.0,12273.3,12345.1,12438.2,12182.1,11436.7,11637.94
geoId-DNI,1213.5,1261.7,1333.3,1397.4,1455.2,1552.4,1564.0,1574.9,1622.78,1690.7,1713.9,1738.7,1765.1,1765.9,1767.62,1757.0,1777.02
geoId-DTP,900.9,961.8,999.3,984.2,982.8,982.7,966.5,962.6,987.09,985.6,982.7,975.6,1055.7,929.4,917.35,912.9,910.5
