dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,150.0,98.9,94.8,105.9,104.2,100.0,92.0,131.3,104.1,94.0,121.4,121.4,119.5,101.4,96.5,102.2,103.7,103.8,91.4,135.7,101.4,92.1,93.2,,,,,
