dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,21779.0,23462.0,24147.0,22056.0,24365.0,24244.0,29991.0,31759.0,32761.0,34786.0,40168.0,41998.0,44791.0
