dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,218612.0,241331.0,274863.0,331712.0,412765.0,502632.0,524321.0,577554.0,626720.0,675564.0,687287.0,688819.0,801724.0
