dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,55904.0,59495.0,64047.0,69204.0,72985.0,82734.0,92483.0,109907.0,115601.0,121219.0,128415.0,126142.0,139365.0
