dia phuong,2000,2001,2002,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,435319.0,474855.0,527056.0,1580461.0,2654839.22,3440740.05,3944024.68,4320071.29,4749963.56,4927883.62,5329176.69,5913669.01,6651467.84,7320005.5,7700497.98,8053248.76,9085303.04
