dia phuong,2000,2001,2002,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,253927.0,273828.0,331946.0,1304350.0,1638476.67,2268370.89,2434080.78,2865193.39,3249156.6,3737305.4,4021018.2,4985877.73,5624089.1,6130817.91,6344145.66,7878552.33,8591753.89
