dia phuong,2000,2001,2002,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,321853.0,342607.0,382137.0,1206819.0,1885502.4,2352796.83,2694746.28,3033143.59,3324329.03,3633279.88,3898821.37,4288217.21,4683636.75,5118113.29,5264719.7,5525695.62,6084451.24
