dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,110.5,94.0,102.8,98.2,94.5,90.4,100.0,98.6,101.1,96.6,103.3,100.0,98.9,94.6,93.1,94.7,100.0,101.3,100.0,109.0,89.9,100.1,88.2
