dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,17.8,18.2,18.0,17.9,17.8,17.3,17.1,17.2,17.3,17.6,17.7,17.7,18.8,19.5,20.8,21.9,24.0,24.9,25.0,26.3,26.5,27.0,27.5
