dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,,,,,,94.2,95.3,95.8,101.8,98.2,90.9,104.8,95.5,95.2,80.0,106.3,94.1,131.3,71.4,100.0,100.0,106.7,83.8
