dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,93.3,96.4,100.0,99.1,100.0,78.3,98.8,100.1,100.0,99.1,65.9,92.6,100.0,100.0,100.0,100.0,100.0,68.0,147.1,100.0,100.0,100.6,100.0
