dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,98.9,102.1,99.2,99.1,99.4,97.6,98.7,100.2,101.1,101.6,100.6,99.7,106.5,103.7,106.4,105.3,109.6,103.8,100.4,105.6,103.5,101.9,101.9
