dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,192.3,196.5,197.9,199.1,195.9,192.0,192.5,192.6,192.9,196.3,197.3,198.4,210.8,219.8,232.9,246.3,266.7,275.1,280.7,295.8,306.1,315.0,308.4
