dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,23,29,27,32,73,34,37,66,39,43,115,52,56,62,130,82,74,120,14.0,4.0,173.0
