dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,14.8,14.7,15.6,16.7,18.2,18.7,20.4,20.9,21.6,22.0,22.8,24.05,26.12,26.44
