dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,153.9,212.2,225.2,191.4,169.2,155.7,176.0,197.8,195.3,180.6,252.5,297.6,408.4,468.7,463.4,803.9,1220.7,1363.7,1906.2,1952.6,2296.6,2045.8,2215.5,2919.1,3273.7,3311.5,4325.5,5533.0
