geoId-TQG,5583.0,22386.0,22127.0,23457.0,24644.84,27053.46,30585.0,34311.0
geoId-TNN,128738.0,252038.0,276399.0,352439.0,396960.74,431345.7,477273.0,594432.0
geoId-TNH,34760.0,102005.0,120381.0,154127.0,194669.48,226517.31,284181.0,339312.0
geoId-VLG,17871.0,26369.0,28029.0,31509.0,38723.58,44378.78,49295.0,63094.0
geoId-VPC,44387.0,129789.0,160263.0,205400.0,255144.75,296380.97,355639.0,408021.0
geoId-YBI,8321.0,20316.0,23259.0,28019.0,33920.08,38607.28,46046.0,54780.0
geoId-DBN,8984.0,35163.0,41342.0,61601.0,73456.32,70293.53,77278.0,85234.0
geoId-DNG,90796.0,236874.0,271935.0,309392.0,356011.77,416424.07,488281.0,571424.0
geoId-ST,4579860.0,7411882.0,8039912.0,8512529.0,10726068.15,12419787.65,13817775.0,14451118.0
geoId-DLK,31412.0,46229.0,65631.0,64803.0,73121.64,84137.92,100725.0,134629.0
geoId-DNG1,5478.0,22447.0,26433.0,27268.0,28182.49,33564.1,36734.0,44957.0
geoId-MRD,444016.0,856109.0,994658.0,1269921.0,1487220.63,1745434.75,1947693.0,2283208.0
geoId-RRD,3131632.0,7576966.0,7862391.0,10219692.0,11837633.1,12939534.45,14283791.0,15747150.0
geoId-DNI,309577.0,624713.0,729222.0,815490.0,966152.35,1048810.13,1179989.0,1376670.0
geoId-DTP,30066.0,63730.0,66587.0,75175.0,85767.09,106272.95,101999.0,112520.0
