dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,2397.8,3113.4,4669.9,3976.2,5155.2,5433.9,4897.0,4804.3,4997.3,8074.2,8234.2,8967.2,8998.3,9645.9,11305.9,12601.7,13651.0,15173.0,16966.0,18366.29,8397.84,3565.28,10080.87
