dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,8155.4,11143.6,11592.3,11499.6,11742.1,15636.5,16217.9,19745.6,25255.8,31968.8,36761.1,44891.1,62764.7,80713.8,69948.8,84838.6,106749.8,113780.4,132032.6,147849.1,165775.9,174978.4,213215.3,237241.6,253696.5,262791.0,332969.7,358901.9
