dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,101.86,98.0,97.8,96.17,107.62,102.1,99.68,105.0,99.1,102.39,106.73,92.49,91.61,97.44,99.25,93.33,93.71,105.45
