dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,113.22,114.33,113.04,107.85,104.81,108.07,107.4,107.3,107.99,108.33,110.76,108.73,111.75,111.99,108.11,103.55,103.0,108.63
